id,title,option1,option2,option3,sku,requires_shipping,taxable,featured_image_src,available,price,grams,compare_at_price,position,product_id,created_at,updated_at
36419924557992,250g / Metal Filter,250g,Metal Filter,,Australian Skybury3,True,False,,False,25.75,265,,3,5845122875560,2020-09-24T11:40:24+01:00,2024-12-11T13:51:08+00:00
36419924656296,250g / Paper Filter,250g,Paper Filter,,Australian Skybury4,True,False,,False,25.75,265,,4,5845122875560,2020-09-24T11:40:24+01:00,2024-12-11T13:51:08+00:00
36419924754600,250g / AeroPress,250g,AeroPress,,Australian Skybury5,True,False,,False,25.75,265,,5,5845122875560,2020-09-24T11:40:24+01:00,2024-12-11T13:51:08+00:00
36419924852904,250g / Espresso,250g,Espresso,,Australian Skybury6,True,False,,False,25.75,265,,6,5845122875560,2020-09-24T11:40:24+01:00,2024-12-11T13:51:08+00:00
36419924951208,250g / Turkish,250g,Turkish,,Australian Skybury7,True,False,,False,25.75,265,,7,5845122875560,2020-09-24T11:40:24+01:00,2024-12-11T13:51:08+00:00
45027300376827,250g / Whole Beans,250g,Whole Beans,,PHONEY1,True,False,,False,15.00,265,,1,8250169360635,2023-11-22T17:15:44+00:00,2024-12-11T13:51:08+00:00
45027300409595,250g / Cafetière,250g,Cafetière,,PHONEY2,True,False,,False,15.00,265,,2,8250169360635,2023-11-22T17:15:45+00:00,2024-12-11T13:51:08+00:00
45027300442363,250g / Metal Filter,250g,Metal Filter,,PHONEY3,True,False,,False,15.00,265,,3,8250169360635,2023-11-22T17:15:45+00:00,2024-12-11T13:51:08+00:00
45027300475131,250g / Paper Filter,250g,Paper Filter,,PHONEY4,True,False,,False,15.00,265,,4,8250169360635,2023-11-22T17:15:45+00:00,2024-12-11T13:51:08+00:00
45027300507899,250g / AeroPress,250g,AeroPress,,PHONEY5,True,False,,False,15.00,265,,5,8250169360635,2023-11-22T17:15:45+00:00,2024-12-11T13:51:08+00:00
45027300540667,250g / Espresso,250g,Espresso,,PHONEY6,True,False,,False,15.00,265,,6,8250169360635,2023-11-22T17:15:45+00:00,2024-12-11T13:51:08+00:00
45027300573435,250g / Turkish,250g,Turkish,,PHONEY7,True,False,,False,15.00,265,,7,8250169360635,2023-11-22T17:15:45+00:00,2024-12-11T13:51:08+00:00
44132756455675,250g / Whole Beans,250g,Whole Beans,,XMASBAG,True,False,,True,11.99,265,,1,7986353209595,2022-11-23T14:06:39+00:00,2024-12-11T13:51:08+00:00
44132756488443,250g / Cafetière,250g,Cafetière,,XMASBAG1,True,False,,True,11.99,265,,2,7986353209595,2022-11-23T14:06:39+00:00,2024-12-11T13:51:08+00:00
44132756521211,250g / Metal Filter,250g,Metal Filter,,XMASBAG2,True,False,,True,11.99,265,,3,7986353209595,2022-11-23T14:06:40+00:00,2024-12-11T13:51:08+00:00
44132756553979,250g / Paper Filter,250g,Paper Filter,,XMASBAG3,True,False,,True,11.99,265,,4,7986353209595,2022-11-23T14:06:40+00:00,2024-12-11T13:51:08+00:00
44132756586747,250g / AeroPress,250g,AeroPress,,XMASBAG4,True,False,,True,11.99,265,,5,7986353209595,2022-11-23T14:06:40+00:00,2024-12-11T13:51:08+00:00
44132756619515,250g / Espresso,250g,Espresso,,XMASBAG5,True,False,,True,11.99,265,,6,7986353209595,2022-11-23T14:06:40+00:00,2024-12-11T13:51:08+00:00
44132756652283,250g / Turkish,250g,Turkish,,XMASBAG6,True,False,,True,11.99,265,,7,7986353209595,2022-11-23T14:06:40+00:00,2024-12-11T13:51:08+00:00
36420240539816,250g / Whole Bean,250g,Whole Bean,,RC2,True,False,,True,8.50,260,,1,5845191000232,2020-09-24T12:02:32+01:00,2024-12-11T13:51:08+00:00
36420240572584,250g / Cafetière,250g,Cafetière,,RC21,True,False,,True,8.50,260,,2,5845191000232,2020-09-24T12:02:32+01:00,2024-12-11T13:51:08+00:00
36420240605352,250g / Metal Filter,250g,Metal Filter,,RC22,True,False,,True,8.50,260,,3,5845191000232,2020-09-24T12:02:32+01:00,2024-12-11T13:51:08+00:00
36420240638120,250g / Paper Filter,250g,Paper Filter,,RC23,True,False,,True,8.50,260,,4,5845191000232,2020-09-24T12:02:32+01:00,2024-12-11T13:51:08+00:00
36420240670888,250g / AeroPress,250g,AeroPress,,RC24,True,False,,True,8.50,260,,5,5845191000232,2020-09-24T12:02:32+01:00,2024-12-11T13:51:08+00:00
36420240703656,250g / Espresso,250g,Espresso,,RC25,True,False,,True,8.50,260,,6,5845191000232,2020-09-24T12:02:32+01:00,2024-12-11T13:51:08+00:00
36420240736424,250g / Turkish,250g,Turkish,,RC26,True,False,,True,8.50,260,,7,5845191000232,2020-09-24T12:02:32+01:00,2024-12-11T13:51:08+00:00
36422527418536,Whole Bean,Whole Bean,,,AeroPressG1,True,True,,False,42.99,1250,,1,5845798977704,2020-09-24T15:25:49+01:00,2024-12-11T13:51:08+00:00
36422527549608,AeroPress,AeroPress,,,AeroPressG11,True,True,,False,42.99,1250,,2,5845798977704,2020-09-24T15:25:49+01:00,2024-12-11T13:51:08+00:00
53604391518581,500ml,500ml,,,TENUTE,True,False,,True,19.99,600,19.99,1,14790887965045,2024-10-31T09:22:55+00:00,2024-12-11T13:51:08+00:00
53604369170805,250ml,250ml,,,Vecchia,True,False,,True,19.99,300,,1,14790885966197,2024-10-31T09:09:07+00:00,2024-12-11T13:51:08+00:00
53604347183477,256g,256g,,,WildHoney,True,False,,True,11.10,280,,1,14790884852085,2024-10-31T08:54:41+00:00,2024-12-11T13:51:08+00:00
53604338499957,256g,256g,,,OakHoney,True,False,,True,11.10,280,,1,14790884491637,2024-10-31T08:45:52+00:00,2024-12-11T13:51:08+00:00
53600199868789,500g,500g,,,TPL,True,False,,True,9.95,550,,1,14771134431605,2024-10-29T15:01:22+00:00,2024-12-11T13:51:08+00:00
53600185090421,500g,500g,,,TPP,True,False,,True,9.95,550,,1,14722617016693,2024-10-29T14:51:44+00:00,2024-12-11T13:51:08+00:00
53604349215093,500ml,500ml,,,TAMIAGOLD,True,False,,True,29.99,600,,1,14790885048693,2024-10-31T08:56:52+00:00,2024-12-11T13:51:08+00:00
53600236241269,250g,250g,,,RICER,True,False,,True,13.60,255,,1,14771139608949,2024-10-29T15:17:37+00:00,2024-12-11T13:51:08+00:00
53600234635637,250g,250g,,,RICEM,True,False,,True,12.60,255,,1,14771139379573,2024-10-29T15:16:28+00:00,2024-12-11T13:51:08+00:00
53600219267445,250g,250g,,,RICEE,True,False,,True,11.60,255,,1,14771136823669,2024-10-29T15:09:28+00:00,2024-12-11T13:51:08+00:00
53600206717301,500g,500g,,,TPC,True,False,,True,9.95,550,,1,14771135480181,2024-10-29T15:04:07+00:00,2024-12-11T13:51:08+00:00
53604410687861,300g,300g,,,FIGJAM,True,False,,False,9.50,400,,1,14790889603445,2024-10-31T09:36:24+00:00,2024-12-11T13:51:08+00:00
53604416160117,45g,45g,,,ANCHOVY,True,False,,True,6.99,100,,1,14790890127733,2024-10-31T09:41:48+00:00,2024-12-11T13:51:08+00:00
46602139533563,250g / Whole Beans,250g,Whole Beans,,ITALIAN1,True,False,,False,9.50,260,,1,8843470340347,2024-10-09T13:48:10+01:00,2024-12-11T13:51:08+00:00
46602139566331,250g / Cafetière,250g,Cafetière,,ITALIAN2,True,False,,False,9.50,260,,2,8843470340347,2024-10-09T13:48:10+01:00,2024-12-11T13:51:08+00:00
46602139599099,250g / Metal Filter,250g,Metal Filter,,ITALIAN3,True,False,,False,9.50,260,0.00,3,8843470340347,2024-10-09T13:48:10+01:00,2024-12-11T13:51:08+00:00
46602139631867,250g / Paper Filter,250g,Paper Filter,,ITALIAN4,True,False,,False,9.50,260,,4,8843470340347,2024-10-09T13:48:10+01:00,2024-12-11T13:51:08+00:00
46602139664635,250g / AeroPress,250g,AeroPress,,ITALIAN5,True,False,,False,9.50,260,,5,8843470340347,2024-10-09T13:48:10+01:00,2024-12-11T13:51:08+00:00
46602139697403,250g / Espresso,250g,Espresso,,ITALIAN6,True,False,,False,9.50,260,,6,8843470340347,2024-10-09T13:48:10+01:00,2024-12-11T13:51:08+00:00
46602139730171,250g / Turkish,250g,Turkish,,ITALIAN7,True,False,,False,9.50,260,,7,8843470340347,2024-10-09T13:48:10+01:00,2024-12-11T13:51:08+00:00
46568915796219,1KG / GREEN COFFEE BEANS,1KG,GREEN COFFEE BEANS,,CRHBGREEN,True,False,,True,23.75,1100,,1,8835203531003,2024-10-02T15:43:34+01:00,2024-12-11T13:51:08+00:00
46568900362491,1KG / GREEN COFFEE BEANS,1KG,GREEN COFFEE BEANS,,DR1GREEN,True,False,,True,22.99,1100,,1,8835199893755,2024-10-02T15:37:25+01:00,2024-12-11T13:51:08+00:00
46568513601787,1KG,1KG,,,MS1GREEN,True,False,,True,21.95,1100,,1,8834991456507,2024-10-02T12:08:14+01:00,2024-12-11T13:51:08+00:00
44350242980091,1 KG GREEN / GREEN COFFEE BEANS,1 KG GREEN,GREEN COFFEE BEANS,,GREEN11,True,False,,True,24.99,1100,,1,8050771394811,2023-02-03T15:50:47+00:00,2024-12-11T13:51:08+00:00
46568477753595,1KG / GREEN COFFEE BEANS,1KG,GREEN COFFEE BEANS,,GREENPTUNKI,True,False,,True,23.99,1100,,1,8834972221691,2024-10-02T11:43:50+01:00,2024-12-11T13:51:08+00:00
44323551641851,6 x 500g (3KG) / GREEN COFFEE BEANS,6 x 500g (3KG),GREEN COFFEE BEANS,,Green Seasonal,True,False,,True,48.00,3200,,1,8043675713787,2023-01-20T10:17:08+00:00,2024-12-11T13:51:08+00:00
36421181538472,Whole Bean / 250g,Whole Bean,250g,,guatswd,True,False,,True,9.85,250,,1,5845382267048,2020-09-24T13:08:06+01:00,2024-12-11T13:51:08+00:00
36421181571240,Cafetière / 250g,Cafetière,250g,,guatswd1,True,False,,True,9.85,250,,2,5845382267048,2020-09-24T13:08:06+01:00,2024-12-11T13:51:08+00:00
36421181604008,Metal Filter / 250g,Metal Filter,250g,,guatswd2,True,False,,True,9.85,250,,3,5845382267048,2020-09-24T13:08:06+01:00,2024-12-11T13:51:08+00:00
36421181636776,Paper Filter / 250g,Paper Filter,250g,,guatswd3,True,False,,True,9.85,250,,4,5845382267048,2020-09-24T13:08:06+01:00,2024-12-11T13:51:08+00:00
36421181669544,AeroPress / 250g,AeroPress,250g,,guatswd4,True,False,,True,9.85,250,,5,5845382267048,2020-09-24T13:08:06+01:00,2024-12-11T13:51:08+00:00
36421181702312,Espresso / 250g,Espresso,250g,,guatswd5,True,False,,True,9.85,250,,6,5845382267048,2020-09-24T13:08:06+01:00,2024-12-11T13:51:08+00:00
36421181735080,Turkish / 250g,Turkish,250g,,guatswd6,True,False,,True,9.85,250,,7,5845382267048,2020-09-24T13:08:06+01:00,2024-12-11T13:51:08+00:00
36418043084968,250g / Whole Bean,250g,Whole Bean,,OBJ1,True,False,,True,8.85,260,,1,5837911982248,2020-09-24T09:13:12+01:00,2024-12-11T13:51:08+00:00
36418043117736,250g / Cafetière,250g,Cafetière,,OBJ11,True,False,,True,8.85,260,,2,5837911982248,2020-09-24T09:13:12+01:00,2024-12-11T13:51:08+00:00
36418043150504,250g / Metal Filter,250g,Metal Filter,,OBJ12,True,False,,True,8.85,260,,3,5837911982248,2020-09-24T09:13:12+01:00,2024-12-11T13:51:08+00:00
36418043183272,250g / Paper Filter,250g,Paper Filter,,OBJ13,True,False,,True,8.85,260,,4,5837911982248,2020-09-24T09:13:12+01:00,2024-12-11T13:51:08+00:00
36418043216040,250g / AeroPress,250g,AeroPress,,OBJ14,True,False,,True,8.85,260,,5,5837911982248,2020-09-24T09:13:12+01:00,2024-12-11T13:51:08+00:00
36418043248808,250g / Espresso,250g,Espresso,,OBJ15,True,False,,True,8.85,260,,6,5837911982248,2020-09-24T09:13:12+01:00,2024-12-11T13:51:08+00:00
36418043281576,250g / Turkish,250g,Turkish,,OBJ16,True,False,,True,8.85,260,,7,5837911982248,2020-09-24T09:13:12+01:00,2024-12-11T13:51:08+00:00
42101974073595,Red & Green tartan - Owl only / Whole Beans,Red & Green tartan - Owl only,Whole Beans,,Stocking,True,False,,True,39.00,1000,,1,7437854245115,2021-11-08T09:50:17+00:00,2024-12-11T13:51:08+00:00
42101974302971,Blue & Green - Stag only / Whole Beans,Blue & Green - Stag only,Whole Beans,,Stocking7,True,False,,True,39.00,1000,,2,7437854245115,2021-11-08T09:50:18+00:00,2024-12-11T13:51:08+00:00
